DESTINO,ORIGEN,CANTI,FOBDOL,FOBPES
CRI,BOG,855,8148.73,35745707.94
CRI,BOG,17,179,753232.37
CRI,BOG,2,12.3,51500.22
CRI,BOG,42,263.6,1103695.83
CRI,BOG,13,79.1,321211.65
CRI,BOG,54,462.05,1876306.5
CRI,BOG,7,148.91,604698.19
CRI,BOG,6723,45284.14,192412310.9
CRI,BOG,55,1969.14,8351954.48
CRI,BOG,2,18.3,76622.28
CRI,BOG,324,10358.84,42292068.41
CRI,BOG,238,2134.2,8992223.4
CRI,BOG,13935,23425.57,97015358.35
CRI,BOG,4,44,178676.52
CRI,BOG,42,1257.97,5108402.31
CRI,BOG,39,1464.98,5949034.73
CRI,BOG,60,2856,11768490.72
CRI,BOG,2,174.4,718636.12
CRI,BOG,27,1498.13,6083651.24
CRI,BOG,27,1009.3,4098595.71
CRI,BOG,78,2843.7,11714064.23
CRI,BOG,4049,68034.68,298372762.5
CRI,BOG,271,6993.1,29408831.06
CRI,BOG,49,1414.88,5745587.15
CRI,BOG,3141,32182.4,137005301.2
CRI,BOG,1764,17972.43,77641297.78
CRI,BOG,28,1037.65,4213720.24
CRI,BOG,2,124.8,514253.37
CRI,BOG,28,1128.6,4650531.72
CRI,BOG,15,290.4,1179265.03
CRI,BOG,55,1543.96,6269759.08
CRI,BOG,10,212.94,864713.14
CRI,BOG,15,671.2,2765760.14
CRI,BOG,30,1273.28,5170573.62
CRI,BOG,158,4853.3,19998605.04
CRI,BOG,62,2631.86,10687536.04
CRI,BOG,77,1311.86,5327240.44
CRI,BOG,11,595.2,2452593.02
CRI,BOG,2,16,64973.28
CRI,BOG,7,111,457388.82
CRI,BOG,13,398.12,1616697.63
CRI,BOG,9,241.02,978741.24
CRI,BOG,6,154.13,625895.72
CRI,BOG,23,388.7,1578444.62
CRI,BOG,93,2563,11243009.58
CRI,BOG,4000,4151,16827157.76
CRI,BOG,0.99,0.05,203.04
CRI,BOG,13543.2,44449.92,188867710.1
CRI,BOG,1516.68,3440.49,14478415.72
CRI,BOG,7346.05,18450.05,75857748.68
CRI,BOG,15.5,36.3,147408.12
CRI,BOG,593.07,1827.37,7458880.1
CRI,BOG,45.3,137.1,578848.53
CRI,BOG,2112.39,5128.49,21122431.55
CRI,BOG,6.28,14.52,61304.74
CRI,BOG,27.65,79.14,321374.08
CRI,BOG,63.5,171.81,711243.48
CRI,BOG,663.15,1928.63,8032425.01
CRI,BOG,169.37,479.91,1959342.22
CRI,BOG,352.55,963.44,4002008.84
CRI,BOG,57.19,193.23,815834.45
CRI,BOG,301.7,1449.36,5997302.9
CRI,BOG,296.89,5715.42,23861544.05
CRI,BOG,61.69,574.12,2361251.32
CRI,BOG,667.5,6214.22,25834176.67
CRI,BOG,353.29,4807.19,19921285.13
CRI,BOG,1191.12,14835.83,61403873.82
CRI,BOG,8437,14655.17,60637187.59
CRI,BOG,7469,13949.12,57659851.23
CRI,BOG,256,1095.9,4550289.94
CRI,BOG,588,1875.64,7793338.08
CRI,BOG,3635,7497.95,31136477.26
CRI,BOG,36,60.12,250600.39
CRI,BOG,339,319.15,1323602.24
CRI,BOG,3008,19876.12,82515487.8
CRI,BOG,1484,10710.77,44628428.73
CRI,BOG,1201,9345.99,38543333.17
CRI,BOG,599,7495.03,30436042.67
CRI,BOG,151,170.63,705290.63
CRI,BOG,180,1067.85,4477213.08
CRI,BOG,187,803.68,3263607.85
CRI,BOG,902,2534.29,10509008.93
CRI,BOG,4505,1666.85,6757009.85
CRI,BOG,49.55,83.08,349612.99
CRI,BOG,5708,13346.27,55253293.02
CRI,BOG,1568,4496.03,18572030.18
CRI,BOG,1382,4531.41,18860428.35
CRI,BOG,783,2658.37,11009674.11
CRI,BOG,464,22504,94224473.04
CRI,BOG,9000,24780,104623390.2
CRI,BOG,70120,17467.9,73252750.49
CRI,BOG,37.2,3036,13317899.76
CRI,BOG,260,517.4,2269657.88
CRI,BOG,10,0.3,1246.48
CRI,BOG,10,18,74788.92
CRI,BOG,145,2636.44,10706134.64
CRI,BOG,272,320,1374619.2
CRI,BOG,10,3.6,14957.78
CRI,BOG,10,75,311620.5
CRI,BOG,446.2,6693,29359915.38
CRI,BOG,100000,2650,11624649
CRI,BOG,240,180.3,751647.67
CRI,BOG,785,2313.48,10044607.71
CRI,BOG,5,5,21194.25
CRI,BOG,37,28.3,119288.17
CRI,BOG,1159,18385.25,77721621.99
CRI,BOG,7,2.8,11868.78
CRI,BOG,83,95.27,402743.44
CRI,BOG,1615,21262.76,89885978.99
CRI,BOG,326,936.38,4018341.7
CRI,BOG,90,200,871879
CRI,BOG,3700,21275,86243744
CRI,BOG,129,380.76,1668804.14
CRI,BOG,66,4350,18389146.5
CRI,BOG,84,263.94,1115777.3
CRI,BOG,456.76,1211.02,5113035.43
CRI,BOG,537.31,1112.99,4697424.27
CRI,BOG,375.28,964.41,4068123.68
CRI,BOG,53.63,107.97,455859.05
CRI,BOG,1386.89,2843.02,11577582.92
CRI,BOG,4.35,26.46,111697.97
CRI,BOG,158.6,5,20774.7
CRI,BOG,162.17,302.87,1268571.24
CRI,BOG,8.25,18.81,79409.12
CRI,BOG,37.25,86.25,350246.58
CRI,BOG,659.74,1752.16,7395237.31
CRI,BOG,5.68,21.56,91013.16
CRI,BOG,22.77,255.96,1080686.15
CRI,BOG,114.85,816.24,3408232.77
CRI,BOG,594.14,4294.74,17835202.33
CRI,BOG,281.11,2522.69,10496565.77
CRI,BOG,20,29.27,126613.7
CRI,BOG,254,631.8,2711795.79
CRI,BOG,27,30.4,128512.65
CRI,BOG,56,303.36,1330737.17
CRI,BOG,300,215.7,910760.4
CRI,BOG,180,292.8,1257376.35
CRI,BOG,4,4.4,18614.68
CRI,BOG,219,498.03,2140725.17
CRI,BOG,267,556.99,2402025.44
CRI,BOG,77,123.27,540743.57
CRI,BOG,535,1914.16,8111256.9
CRI,BOG,45,180.35,762409.78
CRI,BOG,2154,4716.19,19568441.65
CRI,BOG,1,0.6,2543.31
CRI,BOG,245,795,3448438.84
CRI,BOG,10,7.5,31721.24
CRI,BOG,650,308.9,1306835.42
CRI,BOG,1,0.8,3384.48
CRI,BOG,48,91.92,403221.78
CRI,BOG,78,28.34,119804.23
CRI,BOG,53,70.79,299256.93
CRI,BOG,21,48.15,211217.67
CRI,BOG,478,381.2,1612708.52
CRI,BOG,118,94.6,397215.27
CRI,BOG,71,58.6,247968.13
CRI,BOG,67,74.9,316872.68
CRI,BOG,79,56.8,238450.76
CRI,BOG,448,289.6,1208900.56
CRI,BOG,29,14.5,61343.84
CRI,BOG,200,40,169224.4
CRI,BOG,827,6180.9,25480116.24
CRI,BOG,1713,8667.6,35715885.91
CRI,BOG,433,663.51,2832891.14
CRI,BOG,3,0.9,3739.44
CRI,BOG,42,56.31,244575.98
CRI,BOG,3,5.4,22845.29
CRI,BOG,70,150.08,652988.89
CRI,BOG,500,530,2293914.1
CRI,BOG,557,749.9,3163071.37
CRI,BOG,355,1279.41,5498683.18
CRI,BOG,6,25.76,108897.56
CRI,BOG,500,25,103873.5
CRI,BOG,306,315.4,1359832.37
CRI,BOG,94,47,195282.18
CRI,BOG,22,64.75,284036.23
CRI,BOG,3633.22,76065.76,322296163.4
CRI,BOG,100,20,83098.8
CRI,BOG,10.74,77.6,319760.11
CRI,BOG,6,24.7,104416.53
CRI,BOG,1,80,338557.6
CRI,BOG,1,5,20774.7
CRI,BOG,1,1,4230.61
CRI,BOG,1,1.3,5499.79
CRI,BOG,2,2.4,10153.46
CRI,BOG,1605,4542.19,18811161.93
CRI,BOG,5,20.84,91417.99
CRI,BOG,24,164.64,695997.48
CRI,BOG,19,1.1,4653.67
CRI,BOG,5,4.5,19037.74
CRI,BOG,784,2002.3,8783409.31
CRI,BOG,8,37.38,159835.51
CRI,BOG,4,6,25383.66
CRI,BOG,114,441.68,1867153.6
CRI,BOG,340,272,1130143.68
CRI,BOG,22,52.98,232405.24
CRI,BOG,1,1.1,4570.43
CRI,BOG,106,621.23,2629510.21
CRI,BOG,72,287.28,1214444.59
CRI,BOG,42,57,250039.62
CRI,BOG,1,0.9,3814.96
CRI,BOG,50,10,42388.5
CRI,BOG,1178.56,3017.25,12736988.96
CRI,BOG,1615.68,4339.08,18316948.89
CRI,BOG,6.98,16.34,68977.51
CRI,BOG,22.5,69.75,294441.95
CRI,BOG,877.2,2083.1,8793577.48
CRI,BOG,82.96,209.84,885816.47
CRI,BOG,947.26,3580,15112576.17
CRI,BOG,7.7,21.47,90633.24
CRI,BOG,42.67,118.33,499517.07
CRI,BOG,61.76,282.73,1193513.58
CRI,BOG,120.99,2100.98,8869055.95
CRI,BOG,67.58,732.2,3090901.75
CRI,BOG,111.82,1048.44,4425874.12
CRI,BOG,98.57,1784.42,7532732.74
CRI,BOG,967.44,11239.62,47446819.46
CRI,BOG,505,24492.5,103392394.6
CRI,BOG,346,225.9,990946.49
CRI,BOG,50,154.22,676510.7
CRI,BOG,151,253.85,1113553.64
CRI,BOG,18,33.21,145680.97
CRI,BOG,6,12.06,52903.11
CRI,BOG,151,424.49,1862093.3
CRI,BOG,68,131.7,577723.12
CRI,BOG,98,113.45,497666.57
CRI,BOG,96,422.57,1853670.91
CRI,BOG,121,200.81,880885.19
CRI,BOG,61,82.1,360144.78
CRI,BOG,102,203.44,892422.11
CRI,BOG,1051,4295.96,17767624.15
CRI,BOG,8,98.32,405139.35
CRI,BOG,38,39.78,174501.33
CRI,BOG,534,5608.72,23111403.8
CRI,BOG,111,1396.86,5755929.25
CRI,BOG,21,339.36,1398373.6
CRI,BOG,70,180.35,776980.79
CRI,BOG,300,480,2031345.6
CRI,BOG,166,3876.92,17006729.88
CRI,BOG,23,25.54,112035.29
CRI,BOG,12,22.8,100015.84
CRI,BOG,163,5056.34,20940478.15
CRI,BOG,34,67.35,295441.55
CRI,BOG,5,1915,7890987.3
CRI,BOG,30,247.8,1006273.67
CRI,BOG,28,297.36,1207528.4
CRI,BOG,80,849.6,3450081.16
CRI,BOG,100,826,3354245.58
CRI,BOG,20,47.2,191671.17
CRI,BOG,150,5515.5,22397507.86
CRI,BOG,9,21.24,86252.02
CRI,BOG,1,222.4,903128.59
CRI,BOG,25,366.18,1486994.72
CRI,BOG,2,43.2,175427.85
CRI,BOG,12,73.32,297740.05
CRI,BOG,86,550.4,2329276.28
CRI,BOG,78,798.72,3380159.07
CRI,BOG,32,73.6,311472.99
CRI,BOG,221,1980.16,8379977.71
CRI,BOG,117,1198.08,5070238.61
CRI,BOG,12,46.08,195009.17
CRI,BOG,2790,20082.6,84988960.72
CRI,BOG,65000,2022,8495493.66
CRI,BOG,27,1458,6356005.2
CRI,BOG,105,245.85,1039303.83
CRI,BOG,119,182.47,771371.85
CRI,BOG,98,181.38,766763.99
CRI,BOG,28,49.11,207607.12
CRI,BOG,1,1.02,4311.93
CRI,BOG,4,119.6,521384.24
CRI,BOG,165,387.34,1637437.23
CRI,BOG,116,404.35,1709345.14
CRI,BOG,28,91.78,387989.85
CRI,BOG,22,564,2384247.96
CRI,BOG,121,183.42,775387.87
CRI,BOG,111,2034.4,8868763.36
CRI,BOG,202,331.89,1403028.46
CRI,BOG,11,26.13,110461.7
CRI,BOG,207,722.25,3053232.42
CRI,BOG,58,60.09,254023.86
CRI,BOG,144,765.6,3236489.78
CRI,BOG,44,2646,11534972.4
CRI,BOG,111,247.18,1044926.26
CRI,BOG,11,32.01,135318.75
CRI,BOG,40,1050,4577370
CRI,BOG,204,495.75,2095728.59
CRI,BOG,13,24.7,104416.53
CRI,BOG,26,351,1530149.4
CRI,BOG,27,115.45,488052.17
CRI,BOG,76,2026.01,8564734.41
CRI,BOG,19,92.73,392005.87
CRI,BOG,5,5.1,21559.68
CRI,BOG,3240,1296,5484633.12
CRI,BOG,2760,1104,4672094.88
CRI,BOG,250,25,106242.75
CRI,BOG,10200,2356,9898804.68
CRI,BOG,274.56,811.03,3287720.96
CRI,BOG,6882.65,18290.09,74143635.21
CRI,BOG,2950.88,6500.03,26349561.59
CRI,BOG,640.32,2168.46,8790416.4
CRI,BOG,110.93,310.01,1256706.13
CRI,BOG,122.95,341.41,1383994.19
CRI,BOG,76.56,379.46,1538239.76
CRI,BOG,48.36,928.4,3763510.77
CRI,BOG,72,688.45,2790811.07
CRI,BOG,186.64,1793.17,7269080.81
CRI,BOG,603.25,7702.79,31225261.98
CRI,BOG,111000,3183,13373469.99
CRI,BOG,27,607.5,2564919.67
CRI,BOG,423,5500.8,23224872.67
CRI,BOG,153,1393.83,5884875.7
CRI,BOG,69,1476.6,6234338.09
CRI,BOG,480,4089.6,17266659.26
CRI,BOG,351,2245.05,9478803.15
CRI,BOG,453.14,4404.66,18624854.03
CRI,BOG,622.83,20168.45,85318373.09
CRI,BOG,73.12,10573.55,44715787.11
CRI,BOG,361.46,36401.43,153907785.1
CRI,BOG,155.56,9870,41769543.9
CRI,BOG,756.67,30484.97,128938767.6
CRI,BOG,180.93,3907.47,16541805.49
CRI,BOG,43.35,4065.63,17204750.31
CRI,BOG,325.38,497.01,2014759.24
CRI,BOG,36,252,1063966.68
CRI,BOG,100,1512,6383800.08
CRI,BOG,211,1262.93,5540044.51
CRI,BOG,672,3412.07,14418785.4
CRI,BOG,1554,8107.61,34420646.36
CRI,BOG,1105,3177.58,13473785.38
CRI,BOG,3078,6605.7,27776068.83
CRI,BOG,1459,2975.87,12537996.8
CRI,BOG,30912,85212.98,359823255.3
CRI,BOG,1101,2967.23,12544024.51
CRI,BOG,3997,24725.88,104692945.8
CRI,BOG,953,3838.31,16080209.85
CRI,BOG,214,2608.66,11443304.47
CRI,BOG,462,6846.86,29338011.44
CRI,BOG,863,10375.49,44947361.12
CRI,BOG,445,7226.92,31106106.57
CRI,BOG,22896,252159.24,1050687413
CRI,BOG,425,2528.75,10695999.41
CRI,BOG,111,1769.34,7470312.72
CRI,BOG,632,5453.43,22525231.85
CRI,BOG,226,1503.05,6474277.31
CRI,BOG,15496,159024.94,660221691.5
CRI,BOG,133,783.37,3307458.63
CRI,BOG,110,738.1,3237793.74
CRI,BOG,59,423.62,1858276.9
CRI,BOG,440,4083.1,17069141.45
CRI,BOG,868,6779.32,28533879.29
CRI,BOG,1116,3948.64,16916898.98
CRI,BOG,11,3302,13909675
CRI,BOG,138397,6789.32,28600010.5
CRI,BOG,10200,2969.32,12508260.5
CRI,BOG,396,2443.72,10383366.28
CRI,BOG,14440,9138.79,38830718.71
CRI,BOG,18078,10548.13,44819004.37
CRI,BOG,405,272.64,1158447.36
CRI,BOG,3471,10320.11,43882036.52
CRI,BOG,2256,10572.91,44924294.59
CRI,BOG,5407,2644.8,11210910.48
CRI,BOG,510,7453.75,30215713.6
CRI,BOG,1520,5102.81,20685567.06
CRI,BOG,208,1055.04,4460065.54
CRI,BOG,57.28,848.35,3599257.41
CRI,BOG,198.34,2670.15,11301714.72
CRI,BOG,10,159.65,648311.5
CRI,BOG,849.93,62339.59,263821906.5
CRI,BOG,214.48,3068.1,12979934.54
CRI,BOG,77,1319,5581968.43
CRI,BOG,7.62,833.43,3527287.17
CRI,BOG,45.08,4164.73,17619742.61
CRI,BOG,300.98,5490.24,23227064.24
CRI,BOG,1208,6640,28100280.8
CRI,BOG,2189.75,397195.92,1652464041
CRI,BOG,382,10432.2,44134569.64
CRI,BOG,12,585,2475702.45
CRI,BOG,12.67,1658.24,7029030.62
CRI,BOG,6.91,223.44,947128.64
CRI,BOG,125.4,961.6,3995390.3
CRI,BOG,25,572.22,2510134.58
CRI,BOG,300,3355.53,14719569.22
CRI,BOG,545.9,8620.06,36238469.33
CRI,BOG,16,170.7,692398.91
CRI,BOG,535,6182.65,25062979.26
CRI,BOG,38,1228.64,4980611.68
CRI,BOG,251,5285.12,21431366.82
CRI,BOG,11,61.95,251568.41
CRI,BOG,123,872.35,3542465.05
CRI,BOG,6.48,447.6,1897309.26
CRI,BOG,331.08,7484.55,31725884.76
CRI,BOG,67,2035,8550113.55
CRI,BOG,342,7312.19,30130756.35
CRI,BOG,5639.3,14132.43,57289479.43
CRI,BOG,2000,940,3994060
CRI,BOG,45,1506.24,6336780.3
CRI,BOG,621,68148.54,287681565.3
CRI,BOG,1416,2681.91,11007025.78
CRI,BOG,1683,12784,54185503.2
CRI,BOG,50,303.5,1289571.5
CRI,BOG,174,6206,27223611.96
CRI,BOG,490,3974.09,16551788.11
CRI,BOG,700,1232,5002942.56
CRI,BOG,2781,3884.04,16523271.85
CRI,BOG,2201,648.84,2735245.48
CRI,BOG,200,230,977270
CRI,BOG,7,27.93,122519.41
CRI,BOG,23,1910.1,8116014.9
CRI,BOG,359,4745.89,20165286.61
CRI,BOG,4,0.06,243.64
CRI,BOG,1008,38,159658.14
CRI,BOG,125,1.25,5076.03
CRI,BOG,5,5.1,22371.96
CRI,BOG,60,309.24,1356530.73
CRI,BOG,85,213.15,869767.88
CRI,BOG,55.02,145.89,591403.04
CRI,BOG,299.53,680.75,2759597.12
CRI,BOG,69.38,442.39,1793342.87
CRI,BOG,30284,4099.81,17270449.62
CRI,BOG,129.11,241.11,977402.07
CRI,BOG,754.24,3132.57,12698686.96
CRI,BOG,1,144.87,588292.44
CRI,BOG,51.83,644.4,2612242.94
CRI,BOG,26,2690.59,11753079.61
CRI,BOG,1,22.22,97471.58
CRI,BOG,139,2654.5,11287172.9
CRI,BOG,2,3.98,16162.1
CRI,BOG,70,1685.76,7019040.37
CRI,BOG,57,429.43,1879730.33
CRI,BOG,182,3080.46,13132582.78
CRI,BOG,166,3321.07,14223653.97
CRI,BOG,2,2.32,9421.12
CRI,BOG,42,898.76,3725506.13
CRI,BOG,7,8.11,35421.05
CRI,BOG,77,901.21,3888777.73
CRI,BOG,149,364.41,1562658.32
CRI,BOG,624,9977.14,42788039.17
CRI,BOG,9,71.82,291648.81
CRI,BOG,2577,26104.24,113277923.8
CRI,BOG,126,1936.64,8228783.36
CRI,BOG,844,9325.46,40907622.36
CRI,BOG,1,1.02,4142.04
CRI,BOG,444,7334.44,30677627.55
CRI,BOG,27,141.73,620382.34
CRI,BOG,624,1913.48,8136289.17
CRI,BOG,42,633.15,2690254.35
CRI,BOG,437,3827.42,16719978.85
CRI,BOG,117,836.48,3669353.35
CRI,BOG,976,4794.16,20636550.07
CRI,BOG,113,1241.42,5274793.58
CRI,BOG,12,83.88,367953.04
CRI,BOG,15,242.48,1030297.52
CRI,BOG,36,587.55,2577382.08
CRI,BOG,240,768,3118717.44
CRI,BOG,66,237.91,1010879.59
CRI,BOG,36,113.41,481879.09
CRI,BOG,48,173.02,735161.98
CRI,BOG,180,687.17,2952294.23
CRI,BOG,106,221.54,899636.27
CRI,BOG,20,768,3368954.88
CRI,BOG,113,15425.99,65545031.51
CRI,BOG,149,9892.2,42031957.8
CRI,BOG,42,2809.25,11936503.25
CRI,BOG,518,12567.93,54410972.53
CRI,BOG,283,5864.88,25471502.14
CRI,BOG,14,640.64,2722079.36
CRI,BOG,444,10597.24,45027672.76
CRI,BOG,354,7957.43,33811120.07
CRI,BOG,163,3672.85,15605939.65
CRI,BOG,70,993.9,4036058.93
CRI,BOG,2923,23452.9,102879898.3
CRI,BOG,63,805.35,3270389.44
CRI,BOG,1609,32531.96,138228298
CRI,BOG,2169,18800.51,82317184.77
CRI,BOG,28,763.06,3242241.94
CRI,BOG,28,160.58,682304.42
CRI,BOG,28,160.58,682304.42
CRI,BOG,48,591.77,2514430.73
CRI,BOG,4500,9929.26,43556287.67
CRI,BOG,18,664.83,2824862.67
CRI,BOG,579,4790.84,21015786.19
CRI,BOG,73,806.59,3328183.25
CRI,BOG,1,11.82,51850.32
CRI,BOG,13,72.9,319787.51
CRI,BOG,108,209.37,889613.13
CRI,BOG,8,80.13,340472.37
CRI,BOG,83,594.74,2527050.26
CRI,BOG,4,37.04,157382.96
CRI,BOG,1320,11676,48112359.12
CRI,BOG,102,1190.34,5221616.86
CRI,BOG,300,400,1743759
CRI,BOG,4,39.96,162270.76
CRI,BOG,11,440,1869560
CRI,BOG,32,1058.5,4497566.5
CRI,BOG,179,7176.89,30494605.61
CRI,BOG,3124,30254.46,126379978.4
CRI,BOG,81,1296,5685111.36
CRI,BOG,55,340.49,1450053.01
CRI,BOG,300,657,2791593
CRI,BOG,2,1023.96,4491764.37
CRI,BOG,2,2279.99,9672625.79
CRI,BOG,1805,5433.05,22387534.49
CRI,BOG,3,688.53,2796003.27
CRI,BOG,61,267.79,1137839.71
CRI,BOG,678,2414.34,10052732.35
CRI,BOG,227,1579.6,6929168.13
CRI,BOG,11,6382,27008432.54
CRI,BOG,1,328,1388086.16
CRI,BOG,100,4233,17189493.39
CRI,BOG,615,1152.99,4682096.38
CRI,BOG,2,1300,5356806
CRI,BOG,1,89.99,365434.09
CRI,BOG,2,1910,8062854.9
CRI,BOG,36,4693,20586595.38
CRI,BOG,97,19297.38,84651044.94
CRI,BOG,1,640,2712864
CRI,BOG,22,1344.76,5899004.9
CRI,BOG,1,667,2925902.22
CRI,BOG,23,2617.96,11484100.41
CRI,BOG,18,340.56,1443582.75
CRI,BOG,10,49.5,201011.08
CRI,BOG,51,420.01,1842441.06
CRI,BOG,22862,26500,108240846.9
CRI,BOG,374,9469.51,39185639.79
CRI,BOG,126,391.9,1708256.1
CRI,BOG,100,1005,4081134.15
CRI,BOG,13,129.87,552218.92
CRI,BOG,5,1637,7180962.42
CRI,BOG,2,1524,6685269.84
CRI,BOG,1,12.99,52750.18
CRI,BOG,5,383.99,1684433.57
CRI,BOG,13,1868.69,8197307.67
CRI,BOG,40,63.3,257050.53
CRI,BOG,12,2982.24,13082072.91
CRI,BOG,2000,1344,5646856.32
CRI,BOG,27,0.27,1096.42
CRI,BOG,71,596.55,2528685.96
CRI,BOG,23,1940.74,8513366.52
CRI,BOG,49,161.3,707568.25
CRI,BOG,1,115.19,505299.36
CRI,BOG,2805,641.81,2721408.37
CRI,BOG,155,55.8,229930.59
CRI,BOG,128,46.76,194477.51
CRI,BOG,36.81,840.39,3552656.27
CRI,BOG,14.93,1670.65,7062489.1
CRI,BOG,32.76,3781.25,15984818.43
CRI,BOG,9.36,421.21,1780618.94
CRI,BOG,1750,13798.5,60153180.9
CRI,BOG,200,1000,4154939
CRI,BOG,35821,8143.78,34138741.75
CRI,BOG,5,4.88,19816.85
CRI,BOG,10,117.6,515871.21
CRI,BOG,15,51.33,208442.4
CRI,BOG,762,5263.82,22329335.72
CRI,BOG,114,1666.4,6876641.48
CRI,BOG,309,5205.76,21745818.59
CRI,BOG,64,559.5,2272034.38
CRI,BOG,2275,2352.33,9552412.23
CRI,BOG,250,1772.5,7775354.85
CRI,BOG,72,252.6,1108070.31
CRI,BOG,65,285.14,1157905.06
CRI,BOG,8,16.17,65663.62
CRI,BOG,8,245.75,1078021.69
CRI,BOG,3,38.22,167658.14
CRI,BOG,97,1636.54,6956829.5
CRI,BOG,113,3368.59,13874274.06
CRI,BOG,39,573.83,2417502.89
CRI,BOG,11,248.92,1069666.69
CRI,BOG,878,13784.75,58060860.53
CRI,BOG,222,2842.59,12151651.48
CRI,BOG,410,916.36,3837604.49
CRI,BOG,56,509.27,2169134.6
CRI,BOG,142,1530.19,6213841.45
CRI,BOG,2,25.87,105053.67
CRI,BOG,500,385,1563419.55
CRI,BOG,84,823.95,3614388.5
CRI,BOG,3,37.02,162394.15
CRI,BOG,14,98.94,422071.2
CRI,BOG,5453,64638.11,275135866.6
CRI,BOG,370,159.1,697917.6
CRI,BOG,1081,521.5,2251801.89
CRI,BOG,4,3793.51,16640838.57
CRI,BOG,2,1259.62,5115102.68
CRI,BOG,42,168.07,737265.94
CRI,BOG,10,24.4,99084.25
CRI,BOG,9,18.99,83302.67
CRI,BOG,5,110.9,450346.04
CRI,BOG,1811,11819.5,51848127.87
CRI,BOG,40,43.6,191258.37
CRI,BOG,80,404.6,1719432.66
CRI,BOG,20,1129,4584677.06
CRI,BOG,48,57.6,252671.61
CRI,BOG,100,360,1579197.6
CRI,BOG,72,76.8,324663.55
CRI,BOG,12,14.4,60874.41
CRI,BOG,384,61.44,261058.56
CRI,BOG,140,168.8,719826.81
CRI,BOG,48,110.4,466703.85
CRI,BOG,12,15.6,65947.28
CRI,BOG,122,137,589504.98
CRI,BOG,252,259.55,1102827.95
CRI,BOG,87,130.5,555257.97
CRI,BOG,149,2489.43,10109152.02
CRI,BOG,62,1142.58,4639823.14
CRI,BOG,15,28.5,115733.65
CRI,BOG,162,1792,7596019.2
CRI,BOG,92.4,651,2759491.35
CRI,BOG,22.4,283.5,1201713.97
CRI,BOG,35,290.85,1181092.4
CRI,BOG,208,2221.44,9020890.19
CRI,BOG,73,779.64,3165985.5
CRI,BOG,62,515.22,2092220.83
CRI,BOG,100,237,962416.71
CRI,BOG,91,287.83,1168828.69
CRI,BOG,1,213.58,867312.07
CRI,BOG,677,7625.17,32237545.68
CRI,BOG,274,480,1949198.4
CRI,BOG,62,570.36,2316134.99
CRI,BOG,270,1909.71,7755007.65
CRI,BOG,447,3212.1,13328637.44
CRI,BOG,336,870.02,3669781.82
CRI,BOG,1,70.89,287872.23
CRI,BOG,18,107.46,436376.79
CRI,BOG,35,214.9,909450.35
CRI,BOG,101,24.24,98434.51
CRI,BOG,8,47.28,191996.04
CRI,BOG,42,261.01,1080402.68
CRI,BOG,5,5.9,23958.89
CRI,BOG,104,92.56,375870.42
CRI,BOG,1518,16563.96,68167626.74
CRI,BOG,231,2801.55,11376618.28
CRI,BOG,217,1616.64,6572259.2
CRI,BOG,1994,5039.25,20479124.99
CRI,BOG,4,5.4,22852.63
CRI,BOG,23,480.7,2034307.97
CRI,BOG,104,1373.78,5578687.02
CRI,BOG,11,9.46,40034.43
CRI,BOG,2,375.74,1567879.04
CRI,BOG,4,75.6,306998.74
CRI,BOG,55,260.15,1056424.92
CRI,BOG,1746.94,4406.42,18647837.21
CRI,BOG,8240.65,22631.44,95775575.1
CRI,BOG,66.5,155.73,659044.68
CRI,BOG,249.03,742.4,3141814.51
CRI,BOG,1671.94,3880.68,16422921.32
CRI,BOG,53.55,144.9,613212.44
CRI,BOG,348.46,1111.92,4705612.07
CRI,BOG,236.98,664.84,2813582.92
CRI,BOG,185.15,499.92,2115646.43
CRI,BOG,156.86,423.02,1790207.94
CRI,BOG,138.17,725.26,3069278.55
CRI,BOG,64.35,1029.19,4355501.18
CRI,BOG,2.38,49.8,210752.1
CRI,BOG,214.12,1999.64,8462416.48
CRI,BOG,114.54,1980.11,8379766.11
CRI,BOG,1192.82,15978.2,67619263.03
CRI,BOG,152.41,269.41,1140135.02
CRI,BOG,68,480,2092511
CRI,BOG,3.17,210.1,893364.1
CRI,BOG,13,53.07,232800.04
CRI,BOG,13,1123.19,4927052.64
CRI,BOG,13,262.41,1151103.45
CRI,BOG,250,937.5,3967471.87
CRI,BOG,38.5,79.75,337499.6
CRI,BOG,418.46,1109.46,4695201.43
CRI,BOG,64.43,164,694043.06
CRI,BOG,12.08,22.56,95473.24
CRI,BOG,486.43,1291.87,5467155.08
CRI,BOG,6.08,23.52,99535.93
CRI,BOG,24.47,271.1,1147287.06
CRI,BOG,13,529.45,2322517.13
CRI,BOG,13,829.48,3638646.73
CRI,BOG,20,786.9,3451862.75
CRI,BOG,13,471.75,2069406.85
CRI,BOG,25,477.9,2096384.81
CRI,BOG,78,1064.8,4670915.56
CRI,BOG,52,963.15,4225011.57
CRI,BOG,13,204.42,896721.03
CRI,BOG,28,750.54,3292363.79
CRI,BOG,6.58,42.54,186608.51
CRI,BOG,374,1608,6787995.12
CRI,BOG,0.01,11.88,48158.66
CRI,BOG,50,9262.5,39384983.62
CRI,BOG,1080,6748.1,28641892.52
CRI,BOG,10,7229.89,29308238.88
CRI,BOG,172,1032,4527033.12
CRI,BOG,1000,611,2589937.35
